Year,LEA,LEA Name,School,School Name,Assessment,Student Group,Tested Count,Proficient Count,Proficient Pct,Level 1 Pct,Level 2 Pct,Level 3 Pct,Level 4 Pct,Create Date
2023,03,Baltimore County,0908,Villa Cresta Elementary,English Language Arts 05,All Students,100,41,41.0,9.0,50.0,38.0,<= 5.0,20241015
2023,03,Baltimore County,0908,Villa Cresta Elementary, English Language Arts All Grades,All Students,299,132,44.1,8.7,47.2,39.5,<= 5.0,20241015
2023,03,Baltimore County,0909,Pleasant Plains Elementary,English Language Arts 03,All Students,80,15,18.8,15.0,66.3,18.8,<= 5.0,20241015
2023,03,Baltimore County,0909,Pleasant Plains Elementary,English Language Arts 04,All Students,87,16,18.4,27.6,54.0,18.4,<= 5.0,20241015
2023,03,Baltimore County,0909,Pleasant Plains Elementary,English Language Arts 05,All Students,79,15,19.0,29.1,51.9,17.7,<= 5.0,20241015
2023,03,Baltimore County,0909,Pleasant Plains Elementary, English Language Arts All Grades,All Students,246,46,18.7,24.0,57.3,18.3,<= 5.0,20241015
2023,03,Baltimore County,0910,Oakleigh Elementary,English Language Arts 03,All Students,77,23,29.9,11.7,58.4,27.3,<= 5.0,20241015
2023,03,Baltimore County,0910,Oakleigh Elementary,English Language Arts 04,All Students,76,25,32.9,13.2,53.9,30.3,<= 5.0,20241015
2023,03,Baltimore County,0910,Oakleigh Elementary,English Language Arts 05,All Students,80,11,13.8,18.8,67.5,13.8,<= 5.0,20241015
2023,03,Baltimore County,0910,Oakleigh Elementary, English Language Arts All Grades,All Students,233,59,25.3,14.6,60.1,23.6,<= 5.0,20241015
2023,03,Baltimore County,0911,Hampton Elementary,English Language Arts 03,All Students,102,66,64.7,6.9,28.4,54.9,9.8,20241015
2023,03,Baltimore County,0911,Hampton Elementary,English Language Arts 04,All Students,108,58,53.7,10.2,36.1,51.9,<= 5.0,20241015
2023,03,Baltimore County,0911,Hampton Elementary,English Language Arts 05,All Students,111,69,62.2,<= 5.0,33.3,58.6,<= 5.0,20241015
2023,03,Baltimore County,0911,Hampton Elementary, English Language Arts All Grades,All Students,321,193,60.1,7.2,32.7,55.1,<= 5.0,20241015
2023,03,Baltimore County,0912,Halstead Academy,English Language Arts 03,All Students,77,26,33.8,11.7,54.5,31.2,<= 5.0,20241015
2023,03,Baltimore County,0912,Halstead Academy,English Language Arts 04,All Students,69,20,29.0,20.3,50.7,27.5,<= 5.0,20241015
2023,03,Baltimore County,0912,Halstead Academy,English Language Arts 05,All Students,74,19,25.7,12.2,62.2,23.0,<= 5.0,20241015
2023,03,Baltimore County,0912,Halstead Academy, English Language Arts All Grades,All Students,220,65,29.5,14.5,55.9,27.3,<= 5.0,20241015
2023,03,Baltimore County,0915,Harford Hills Elementary,English Language Arts 03,All Students,60,39,65.0,<= 5.0,35.0,58.3,6.7,20241015
2023,03,Baltimore County,0915,Harford Hills Elementary,English Language Arts 04,All Students,64,34,53.1,9.4,37.5,50.0,<= 5.0,20241015
2023,03,Baltimore County,0915,Harford Hills Elementary,English Language Arts 05,All Students,57,18,31.6,24.6,43.9,31.6,<= 5.0,20241015
2023,03,Baltimore County,0915,Harford Hills Elementary, English Language Arts All Grades,All Students,181,91,50.3,11.0,38.7,47.0,<= 5.0,20241015
2023,03,Baltimore County,0916,Cromwell Valley Elementary Regional Magnet,English Language Arts 03,All Students,66,45,68.2,<= 5.0,31.8,62.1,6.1,20241015
2023,03,Baltimore County,0916,Cromwell Valley Elementary Regional Magnet,English Language Arts 04,All Students,62,52,83.9,<= 5.0,14.5,69.4,14.5,20241015
2023,03,Baltimore County,0916,Cromwell Valley Elementary Regional Magnet,English Language Arts 05,All Students,54,28,51.9,<= 5.0,48.1,48.1,<= 5.0,20241015
2023,03,Baltimore County,0916,Cromwell Valley Elementary Regional Magnet, English Language Arts All Grades,All Students,182,125,68.7,<= 5.0,30.8,60.4,8.2,20241015
2023,03,Baltimore County,0921,Pine Grove Elementary,English Language Arts 03,All Students,81,50,61.7,<= 5.0,35.8,60.5,<= 5.0,20241015
2023,03,Baltimore County,0921,Pine Grove Elementary,English Language Arts 04,All Students,66,28,42.4,9.1,48.5,37.9,<= 5.0,20241015
2023,03,Baltimore County,0921,Pine Grove Elementary,English Language Arts 05,All Students,83,35,42.2,19.3,38.6,38.6,<= 5.0,20241015
2023,03,Baltimore County,0921,Pine Grove Elementary, English Language Arts All Grades,All Students,230,113,49.1,10.4,40.4,46.1,<= 5.0,20241015
2023,03,Baltimore County,0923,White Oak School,English Language Arts 03,All Students,*,*,*,*,*,*,*,20241015
2023,03,Baltimore County,0923,White Oak School,English Language Arts 04,All Students,*,*,*,*,*,*,*,20241015
2023,03,Baltimore County,0923,White Oak School,English Language Arts 05,All Students,16,1,6.3,43.8,50.0,6.3,<= 5.0,20241015
2023,03,Baltimore County,0923,White Oak School, English Language Arts All Grades,All Students,33,*,<= 5.0,36.4,60.6,<= 5.0,<= 5.0,20241015
2023,03,Baltimore County,0925,West Towson Elementary,English Language Arts 03,All Students,59,54,91.5,<= 5.0,8.5,72.9,18.6,20241015
2023,03,Baltimore County,0925,West Towson Elementary,English Language Arts 04,All Students,58,52,89.7,<= 5.0,10.3,60.3,29.3,20241015
2023,03,Baltimore County,0925,West Towson Elementary,English Language Arts 05,All Students,67,61,91.0,<= 5.0,7.5,68.7,22.4,20241015
2023,03,Baltimore County,0925,West Towson Elementary, English Language Arts All Grades,All Students,184,167,90.8,<= 5.0,8.7,67.4,23.4,20241015
2023,03,Baltimore County,0953,Dumbarton Middle,English Language Arts 06,All Students,359,189,52.6,12.8,34.5,47.9,<= 5.0,20241015
2023,03,Baltimore County,0953,Dumbarton Middle,English Language Arts 07,All Students,311,188,60.5,5.1,34.4,57.9,<= 5.0,20241015
2023,03,Baltimore County,0953,Dumbarton Middle,English Language Arts 08,All Students,365,173,47.4,15.6,37.0,45.5,<= 5.0,20241015
2023,03,Baltimore County,0953,Dumbarton Middle, English Language Arts All Grades,All Students,1035,550,53.1,11.5,35.4,50.0,<= 5.0,20241015
2023,03,Baltimore County,0954,Loch Raven Technical Academy,English Language Arts 06,All Students,226,51,22.6,24.8,52.7,21.7,<= 5.0,20241015
2023,03,Baltimore County,0954,Loch Raven Technical Academy,English Language Arts 07,All Students,202,52,25.7,8.4,65.8,25.2,<= 5.0,20241015
2023,03,Baltimore County,0954,Loch Raven Technical Academy,English Language Arts 08,All Students,217,58,26.7,24.9,48.4,25.3,<= 5.0,20241015
2023,03,Baltimore County,0954,Loch Raven Technical Academy, English Language Arts All Grades,All Students,645,161,25.0,19.7,55.3,24.0,<= 5.0,20241015
2023,03,Baltimore County,0957,Pine Grove Middle,English Language Arts 06,All Students,306,116,37.9,16.3,45.8,36.3,<= 5.0,20241015
2023,03,Baltimore County,0957,Pine Grove Middle,English Language Arts 07,All Students,253,86,34.0,7.1,58.9,32.4,<= 5.0,20241015
2023,03,Baltimore County,0957,Pine Grove Middle,English Language Arts 08,All Students,306,101,33.0,19.0,48.0,32.7,<= 5.0,20241015
2023,03,Baltimore County,0957,Pine Grove Middle, English Language Arts All Grades,All Students,865,303,35.0,14.6,50.4,33.9,<= 5.0,20241015
2023,03,Baltimore County,0971,Towson High,English Language Arts 10,All Students,494,288,58.3,<= 5.0,36.8,51.8,6.5,20241015
2023,03,Baltimore County,0971,Towson High, English Language Arts All Grades,All Students,494,288,58.3,<= 5.0,36.8,51.8,6.5,20241015
2023,03,Baltimore County,0972,Parkville High,English Language Arts 10,All Students,573,153,26.7,8.9,64.4,26.2,<= 5.0,20241015
2023,03,Baltimore County,0972,Parkville High, English Language Arts All Grades,All Students,573,153,26.7,8.9,64.4,26.2,<= 5.0,20241015
2023,03,Baltimore County,0973,Loch Raven High,English Language Arts 10,All Students,260,87,33.5,8.5,58.1,30.8,<= 5.0,20241015
2023,03,Baltimore County,0973,Loch Raven High, English Language Arts All Grades,All Students,260,87,33.5,8.5,58.1,30.8,<= 5.0,20241015
2023,03,Baltimore County,0975,George W. Carver Center for Arts & Technology,English Language Arts 10,All Students,294,232,78.9,<= 5.0,20.7,67.3,11.6,20241015
2023,03,Baltimore County,0975,George W. Carver Center for Arts & Technology, English Language Arts All Grades,All Students,294,232,78.9,<= 5.0,20.7,67.3,11.6,20241015
2023,03,Baltimore County,1001,Carroll Manor Elementary,English Language Arts 03,All Students,62,51,82.3,<= 5.0,17.7,62.9,19.4,20241015
2023,03,Baltimore County,1001,Carroll Manor Elementary,English Language Arts 04,All Students,56,52,92.9,<= 5.0,7.1,53.6,39.3,20241015
2023,03,Baltimore County,1001,Carroll Manor Elementary,English Language Arts 05,All Students,49,35,71.4,<= 5.0,28.6,53.1,18.4,20241015
2023,03,Baltimore County,1001,Carroll Manor Elementary, English Language Arts All Grades,All Students,167,138,82.6,<= 5.0,17.4,56.9,25.7,20241015
2023,03,Baltimore County,1002,Jacksonville Elementary,English Language Arts 03,All Students,80,66,82.5,<= 5.0,17.5,76.3,6.3,20241015
2023,03,Baltimore County,1002,Jacksonville Elementary,English Language Arts 04,All Students,84,67,79.8,<= 5.0,19.0,57.1,22.6,20241015
2023,03,Baltimore County,1002,Jacksonville Elementary,English Language Arts 05,All Students,90,76,84.4,<= 5.0,15.6,77.8,6.7,20241015
2023,03,Baltimore County,1002,Jacksonville Elementary, English Language Arts All Grades,All Students,254,209,82.3,<= 5.0,17.3,70.5,11.8,20241015
2023,03,Baltimore County,1104,Kingsville Elementary,English Language Arts 03,All Students,53,41,77.4,5.7,17.0,75.5,<= 5.0,20241015
2023,03,Baltimore County,1104,Kingsville Elementary,English Language Arts 04,All Students,53,42,79.2,<= 5.0,18.9,62.3,17.0,20241015
2023,03,Baltimore County,1104,Kingsville Elementary,English Language Arts 05,All Students,47,32,68.1,<= 5.0,27.7,57.4,10.6,20241015
2023,03,Baltimore County,1104,Kingsville Elementary, English Language Arts All Grades,All Students,153,115,75.2,<= 5.0,20.9,65.4,9.8,20241015
2023,03,Baltimore County,1105,Perry Hall Elementary,English Language Arts 03,All Students,68,34,50.0,5.9,44.1,48.5,<= 5.0,20241015
2023,03,Baltimore County,1105,Perry Hall Elementary,English Language Arts 04,All Students,63,38,60.3,<= 5.0,36.5,52.4,7.9,20241015
2023,03,Baltimore County,1105,Perry Hall Elementary,English Language Arts 05,All Students,84,37,44.0,9.5,46.4,39.3,<= 5.0,20241015
2023,03,Baltimore County,1105,Perry Hall Elementary, English Language Arts All Grades,All Students,215,109,50.7,6.5,42.8,46.0,<= 5.0,20241015
2023,03,Baltimore County,1106,Carney Elementary,English Language Arts 03,All Students,77,31,40.3,10.4,49.4,37.7,<= 5.0,20241015
2023,03,Baltimore County,1106,Carney Elementary,English Language Arts 04,All Students,69,24,34.8,10.1,55.1,34.8,<= 5.0,20241015
2023,03,Baltimore County,1106,Carney Elementary,English Language Arts 05,All Students,80,28,35.0,17.5,47.5,30.0,<= 5.0,20241015
2023,03,Baltimore County,1106,Carney Elementary, English Language Arts All Grades,All Students,226,83,36.7,12.8,50.4,34.1,<= 5.0,20241015
2023,03,Baltimore County,1107,Chapel Hill Elementary,English Language Arts 03,All Students,106,81,76.4,<= 5.0,21.7,69.8,6.6,20241015
2023,03,Baltimore County,1107,Chapel Hill Elementary,English Language Arts 04,All Students,93,78,83.9,<= 5.0,15.1,68.8,15.1,20241015
2023,03,Baltimore County,1107,Chapel Hill Elementary,English Language Arts 05,All Students,105,89,84.8,<= 5.0,14.3,54.3,30.5,20241015
2023,03,Baltimore County,1107,Chapel Hill Elementary, English Language Arts All Grades,All Students,304,248,81.6,<= 5.0,17.1,64.1,17.4,20241015
2023,03,Baltimore County,1109,Joppa View Elementary,English Language Arts 03,All Students,83,42,50.6,<= 5.0,45.8,41.0,9.6,20241015
2023,03,Baltimore County,1109,Joppa View Elementary,English Language Arts 04,All Students,95,55,57.9,7.4,34.7,52.6,5.3,20241015
2023,03,Baltimore County,1109,Joppa View Elementary,English Language Arts 05,All Students,81,40,49.4,11.1,39.5,48.1,<= 5.0,20241015
2023,03,Baltimore County,1109,Joppa View Elementary, English Language Arts All Grades,All Students,259,137,52.9,7.3,39.8,47.5,5.4,20241015
2023,03,Baltimore County,1110,Seven Oaks Elementary,English Language Arts 03,All Students,63,30,47.6,6.3,46.0,47.6,<= 5.0,20241015
2023,03,Baltimore County,1110,Seven Oaks Elementary,English Language Arts 04,All Students,65,30,46.2,<= 5.0,49.2,44.6,<= 5.0,20241015
2023,03,Baltimore County,1110,Seven Oaks Elementary,English Language Arts 05,All Students,80,40,50.0,8.8,41.3,46.3,<= 5.0,20241015
2023,03,Baltimore County,1110,Seven Oaks Elementary, English Language Arts All Grades,All Students,208,100,48.1,6.7,45.2,46.2,<= 5.0,20241015
2023,03,Baltimore County,1111,Gunpowder Elementary,English Language Arts 03,All Students,72,42,58.3,<= 5.0,37.5,55.6,<= 5.0,20241015
2023,03,Baltimore County,1111,Gunpowder Elementary,English Language Arts 04,All Students,103,49,47.6,5.8,46.6,47.6,<= 5.0,20241015
2023,03,Baltimore County,1111,Gunpowder Elementary,English Language Arts 05,All Students,88,39,44.3,8.0,47.7,44.3,<= 5.0,20241015
2023,03,Baltimore County,1111,Gunpowder Elementary, English Language Arts All Grades,All Students,263,130,49.4,6.1,44.5,48.7,<= 5.0,20241015
2023,03,Baltimore County,1113,Honeygo Elementary,English Language Arts 03,All Students,98,72,73.5,<= 5.0,24.5,66.3,7.1,20241015
2023,03,Baltimore County,1113,Honeygo Elementary,English Language Arts 04,All Students,120,83,69.2,<= 5.0,26.7,62.5,6.7,20241015
2023,03,Baltimore County,1113,Honeygo Elementary,English Language Arts 05,All Students,113,73,64.6,<= 5.0,32.7,55.8,8.8,20241015
2023,03,Baltimore County,1113,Honeygo Elementary, English Language Arts All Grades,All Students,331,228,68.9,<= 5.0,28.1,61.3,7.6,20241015
2023,03,Baltimore County,1151,Perry Hall Middle,English Language Arts 06,All Students,548,296,54.0,8.2,37.8,49.6,<= 5.0,20241015
2023,03,Baltimore County,1151,Perry Hall Middle,English Language Arts 07,All Students,515,274,53.2,<= 5.0,43.7,49.7,<= 5.0,20241015
2023,03,Baltimore County,1151,Perry Hall Middle,English Language Arts 08,All Students,583,309,53.0,8.9,38.1,47.2,5.8,20241015
2023,03,Baltimore County,1151,Perry Hall Middle, English Language Arts All Grades,All Students,1646,879,53.4,6.9,39.7,48.8,<= 5.0,20241015
2023,03,Baltimore County,1171,Perry Hall High,English Language Arts 10,All Students,583,229,39.3,7.5,53.2,36.9,<= 5.0,20241015
2023,03,Baltimore County,1171,Perry Hall High, English Language Arts All Grades,All Students,583,229,39.3,7.5,53.2,36.9,<= 5.0,20241015
2023,03,Baltimore County,1202,Dundalk Elementary,English Language Arts 03,All Students,111,17,15.3,23.4,61.3,14.4,<= 5.0,20241015
2023,03,Baltimore County,1202,Dundalk Elementary,English Language Arts 04,All Students,117,19,16.2,29.9,53.8,15.4,<= 5.0,20241015
2023,03,Baltimore County,1202,Dundalk Elementary,English Language Arts 05,All Students,106,8,7.5,36.8,55.7,7.5,<= 5.0,20241015
2023,03,Baltimore County,1202,Dundalk Elementary, English Language Arts All Grades,All Students,334,44,13.2,29.9,56.9,12.6,<= 5.0,20241015
2023,03,Baltimore County,1205,Berkshire Elementary,English Language Arts 03,All Students,73,17,23.3,8.2,68.5,23.3,<= 5.0,20241015
2023,03,Baltimore County,1205,Berkshire Elementary,English Language Arts 04,All Students,71,21,29.6,9.9,60.6,29.6,<= 5.0,20241015
2023,03,Baltimore County,1205,Berkshire Elementary,English Language Arts 05,All Students,73,27,37.0,12.3,50.7,35.6,<= 5.0,20241015
2023,03,Baltimore County,1205,Berkshire Elementary, English Language Arts All Grades,All Students,217,65,30.0,10.1,59.9,29.5,<= 5.0,20241015
2023,03,Baltimore County,1206,Bear Creek Elementary,English Language Arts 03,All Students,62,13,21.0,12.9,66.1,21.0,<= 5.0,20241015
2023,03,Baltimore County,1206,Bear Creek Elementary,English Language Arts 04,All Students,67,18,26.9,16.4,56.7,23.9,<= 5.0,20241015
2023,03,Baltimore County,1206,Bear Creek Elementary,English Language Arts 05,All Students,59,15,25.4,11.9,62.7,23.7,<= 5.0,20241015
2023,03,Baltimore County,1206,Bear Creek Elementary, English Language Arts All Grades,All Students,188,46,24.5,13.8,61.7,22.9,<= 5.0,20241015
2023,03,Baltimore County,1207,Norwood Elementary,English Language Arts 03,All Students,123,31,25.2,16.3,58.5,23.6,<= 5.0,20241015
2023,03,Baltimore County,1207,Norwood Elementary, English Language Arts All Grades,All Students,123,31,25.2,16.3,58.5,23.6,<= 5.0,20241015
2023,03,Baltimore County,1210,Grange Elementary,English Language Arts 03,All Students,68,25,36.8,17.6,45.6,36.8,<= 5.0,20241015
2023,03,Baltimore County,1210,Grange Elementary,English Language Arts 04,All Students,80,32,40.0,10.0,50.0,37.5,<= 5.0,20241015
2023,03,Baltimore County,1210,Grange Elementary,English Language Arts 05,All Students,79,24,30.4,25.3,44.3,29.1,<= 5.0,20241015
2023,03,Baltimore County,1210,Grange Elementary, English Language Arts All Grades,All Students,227,81,35.7,17.6,46.7,34.4,<= 5.0,20241015
2023,03,Baltimore County,1212,Charlesmont Elementary,English Language Arts 03,All Students,66,19,28.8,12.1,59.1,28.8,<= 5.0,20241015
2023,03,Baltimore County,1212,Charlesmont Elementary,English Language Arts 04,All Students,54,28,51.9,11.1,37.0,48.1,<= 5.0,20241015
2023,03,Baltimore County,1212,Charlesmont Elementary,English Language Arts 05,All Students,62,28,45.2,17.7,37.1,38.7,6.5,20241015
2023,03,Baltimore County,1212,Charlesmont Elementary, English Language Arts All Grades,All Students,182,75,41.2,13.7,45.1,37.9,<= 5.0,20241015
2023,03,Baltimore County,1216,Sandy Plains Elementary,English Language Arts 03,All Students,86,21,24.4,12.8,62.8,24.4,<= 5.0,20241015
2023,03,Baltimore County,1216,Sandy Plains Elementary,English Language Arts 04,All Students,80,13,16.3,20.0,63.8,16.3,<= 5.0,20241015
2023,03,Baltimore County,1216,Sandy Plains Elementary,English Language Arts 05,All Students,81,11,13.6,30.9,55.6,13.6,<= 5.0,20241015
2023,03,Baltimore County,1216,Sandy Plains Elementary, English Language Arts All Grades,All Students,247,45,18.2,21.1,60.7,18.2,<= 5.0,20241015
2023,03,Baltimore County,1217,Logan Elementary,English Language Arts 03,All Students,79,26,32.9,7.6,59.5,32.9,<= 5.0,20241015
2023,03,Baltimore County,1217,Logan Elementary,English Language Arts 04,All Students,59,17,28.8,13.6,57.6,28.8,<= 5.0,20241015
2023,03,Baltimore County,1217,Logan Elementary,English Language Arts 05,All Students,69,16,23.2,21.7,55.1,21.7,<= 5.0,20241015
2023,03,Baltimore County,1217,Logan Elementary, English Language Arts All Grades,All Students,207,59,28.5,14.0,57.5,28.0,<= 5.0,20241015
2023,03,Baltimore County,1251,Dundalk Middle,English Language Arts 06,All Students,232,15,6.5,42.2,51.3,6.5,<= 5.0,20241015
2023,03,Baltimore County,1251,Dundalk Middle,English Language Arts 07,All Students,248,18,7.3,25.8,66.9,7.3,<= 5.0,20241015
2023,03,Baltimore County,1251,Dundalk Middle,English Language Arts 08,All Students,252,*,<= 5.0,45.2,50.0,<= 5.0,<= 5.0,20241015
2023,03,Baltimore County,1251,Dundalk Middle, English Language Arts All Grades,All Students,732,45,6.1,37.7,56.1,6.1,<= 5.0,20241015
2023,03,Baltimore County,1253,Holabird Middle,English Language Arts 04,All Students,112,11,9.8,32.1,58.0,9.8,<= 5.0,20241015
2023,03,Baltimore County,1253,Holabird Middle,English Language Arts 05,All Students,110,6,5.5,31.8,62.7,5.5,<= 5.0,20241015
2023,03,Baltimore County,1253,Holabird Middle,English Language Arts 06,All Students,202,31,15.3,26.2,58.4,14.9,<= 5.0,20241015
2023,03,Baltimore County,1253,Holabird Middle,English Language Arts 07,All Students,210,38,18.1,11.0,71.0,17.1,<= 5.0,20241015
2023,03,Baltimore County,1253,Holabird Middle,English Language Arts 08,All Students,221,39,17.6,29.9,52.5,17.2,<= 5.0,20241015
2023,03,Baltimore County,1253,Holabird Middle, English Language Arts All Grades,All Students,855,125,14.6,24.9,60.5,14.2,<= 5.0,20241015
2023,03,Baltimore County,1255,General John Stricker Middle,English Language Arts 06,All Students,208,33,15.9,27.4,56.7,15.9,<= 5.0,20241015
2023,03,Baltimore County,1255,General John Stricker Middle,English Language Arts 07,All Students,214,38,17.8,11.2,71.0,17.8,<= 5.0,20241015
2023,03,Baltimore County,1255,General John Stricker Middle,English Language Arts 08,All Students,245,49,20.0,24.9,55.1,20.0,<= 5.0,20241015
2023,03,Baltimore County,1255,General John Stricker Middle, English Language Arts All Grades,All Students,667,120,18.0,21.3,60.7,18.0,<= 5.0,20241015
2023,03,Baltimore County,1272,Patapsco High and Center for Arts,English Language Arts 10,All Students,450,167,37.1,6.4,56.4,36.0,<= 5.0,20241015
2023,03,Baltimore County,1272,Patapsco High and Center for Arts, English Language Arts All Grades,All Students,450,167,37.1,6.4,56.4,36.0,<= 5.0,20241015
2023,03,Baltimore County,1273,Dundalk High,English Language Arts 10,All Students,613,127,20.7,17.0,62.3,20.1,<= 5.0,20241015
2023,03,Baltimore County,1273,Dundalk High, English Language Arts All Grades,All Students,613,127,20.7,17.0,62.3,20.1,<= 5.0,20241015
2023,03,Baltimore County,1302,Arbutus Elementary,English Language Arts 03,All Students,54,23,42.6,7.4,50.0,38.9,<= 5.0,20241015
2023,03,Baltimore County,1302,Arbutus Elementary,English Language Arts 04,All Students,63,26,41.3,<= 5.0,54.0,39.7,<= 5.0,20241015
2023,03,Baltimore County,1302,Arbutus Elementary,English Language Arts 05,All Students,47,24,51.1,8.5,40.4,46.8,<= 5.0,20241015
2023,03,Baltimore County,1302,Arbutus Elementary, English Language Arts All Grades,All Students,164,73,44.5,6.7,48.8,41.5,<= 5.0,20241015
2023,03,Baltimore County,1307,Baltimore Highlands Elementary,English Language Arts 03,All Students,95,16,16.8,22.1,61.1,16.8,<= 5.0,20241015
2023,03,Baltimore County,1307,Baltimore Highlands Elementary,English Language Arts 04,All Students,67,22,32.8,17.9,49.3,32.8,<= 5.0,20241015
2023,03,Baltimore County,1307,Baltimore Highlands Elementary,English Language Arts 05,All Students,73,8,11.0,37.0,52.1,11.0,<= 5.0,20241015
2023,03,Baltimore County,1307,Baltimore Highlands Elementary, English Language Arts All Grades,All Students,235,46,19.6,25.5,54.9,19.6,<= 5.0,20241015
2023,03,Baltimore County,1308,Riverview Elementary,English Language Arts 03,All Students,100,17,17.0,16.0,67.0,17.0,<= 5.0,20241015
2023,03,Baltimore County,1308,Riverview Elementary,English Language Arts 04,All Students,91,23,25.3,26.4,48.4,25.3,<= 5.0,20241015
2023,03,Baltimore County,1308,Riverview Elementary,English Language Arts 05,All Students,90,*,<= 5.0,40.0,55.6,<= 5.0,<= 5.0,20241015
2023,03,Baltimore County,1308,Riverview Elementary, English Language Arts All Grades,All Students,281,44,15.7,27.0,57.3,15.7,<= 5.0,20241015
2023,03,Baltimore County,1310,Relay Elementary,English Language Arts 03,All Students,86,38,44.2,<= 5.0,51.2,44.2,<= 5.0,20241015
2023,03,Baltimore County,1310,Relay Elementary,English Language Arts 04,All Students,79,35,44.3,12.7,43.0,43.0,<= 5.0,20241015
2023,03,Baltimore County,1310,Relay Elementary,English Language Arts 05,All Students,110,44,40.0,8.2,51.8,38.2,<= 5.0,20241015
2023,03,Baltimore County,1310,Relay Elementary, English Language Arts All Grades,All Students,275,117,42.5,8.4,49.1,41.5,<= 5.0,20241015
2023,03,Baltimore County,1311,Lansdowne Elementary,English Language Arts 03,All Students,91,20,22.0,15.4,62.6,20.9,<= 5.0,20241015
2023,03,Baltimore County,1311,Lansdowne Elementary,English Language Arts 04,All Students,93,16,17.2,22.6,60.2,17.2,<= 5.0,20241015
2023,03,Baltimore County,1311,Lansdowne Elementary,English Language Arts 05,All Students,87,16,18.4,26.4,55.2,18.4,<= 5.0,20241015
2023,03,Baltimore County,1311,Lansdowne Elementary, English Language Arts All Grades,All Students,271,52,19.2,21.4,59.4,18.8,<= 5.0,20241015
2023,03,Baltimore County,1313,Halethorpe Elementary,English Language Arts 03,All Students,36,17,47.2,8.3,44.4,41.7,5.6,20241015
2023,03,Baltimore County,1313,Halethorpe Elementary,English Language Arts 04,All Students,43,13,30.2,18.6,51.2,30.2,<= 5.0,20241015
2023,03,Baltimore County,1313,Halethorpe Elementary,English Language Arts 05,All Students,40,5,12.5,17.5,70.0,12.5,<= 5.0,20241015
2023,03,Baltimore County,1313,Halethorpe Elementary, English Language Arts All Grades,All Students,119,35,29.4,15.1,55.5,27.7,<= 5.0,20241015
2023,03,Baltimore County,1351,Lansdowne Middle,English Language Arts 06,All Students,254,23,9.1,35.4,55.5,9.1,<= 5.0,20241015
2023,03,Baltimore County,1351,Lansdowne Middle,English Language Arts 07,All Students,255,24,9.4,15.7,74.9,9.4,<= 5.0,20241015
2023,03,Baltimore County,1351,Lansdowne Middle,English Language Arts 08,All Students,275,19,6.9,39.6,53.5,6.5,<= 5.0,20241015
2023,03,Baltimore County,1351,Lansdowne Middle, English Language Arts All Grades,All Students,784,66,8.4,30.5,61.1,8.3,<= 5.0,20241015
2023,03,Baltimore County,1356,Arbutus Middle,English Language Arts 06,All Students,304,142,46.7,9.5,43.8,44.1,<= 5.0,20241015
2023,03,Baltimore County,1356,Arbutus Middle,English Language Arts 07,All Students,298,121,40.6,6.0,53.4,39.9,<= 5.0,20241015
2023,03,Baltimore County,1356,Arbutus Middle,English Language Arts 08,All Students,326,116,35.6,14.7,49.7,35.3,<= 5.0,20241015
2023,03,Baltimore County,1356,Arbutus Middle, English Language Arts All Grades,All Students,928,379,40.8,10.2,48.9,39.7,<= 5.0,20241015
2023,03,Baltimore County,1371,Lansdowne High,English Language Arts 10,All Students,405,114,28.1,15.8,56.0,26.7,<= 5.0,20241015
2023,03,Baltimore County,1371,Lansdowne High, English Language Arts All Grades,All Students,405,114,28.1,15.8,56.0,26.7,<= 5.0,20241015
2023,03,Baltimore County,1403,McCormick Elementary,English Language Arts 03,All Students,42,11,26.2,<= 5.0,69.0,26.2,<= 5.0,20241015
2023,03,Baltimore County,1403,McCormick Elementary,English Language Arts 04,All Students,57,7,12.3,29.8,57.9,12.3,<= 5.0,20241015
2023,03,Baltimore County,1403,McCormick Elementary,English Language Arts 05,All Students,55,7,12.7,34.5,52.7,12.7,<= 5.0,20241015
2023,03,Baltimore County,1403,McCormick Elementary, English Language Arts All Grades,All Students,154,25,16.2,24.7,59.1,16.2,<= 5.0,20241015
2023,03,Baltimore County,1404,Fullerton Elementary,English Language Arts 03,All Students,59,22,37.3,13.6,49.2,35.6,<= 5.0,20241015
2023,03,Baltimore County,1404,Fullerton Elementary,English Language Arts 04,All Students,74,27,36.5,9.5,54.1,36.5,<= 5.0,20241015
2023,03,Baltimore County,1404,Fullerton Elementary,English Language Arts 05,All Students,65,26,40.0,7.7,52.3,35.4,<= 5.0,20241015
2023,03,Baltimore County,1404,Fullerton Elementary, English Language Arts All Grades,All Students,198,75,37.9,10.1,52.0,35.9,<= 5.0,20241015
2023,03,Baltimore County,1405,Elmwood Elementary,English Language Arts 03,All Students,58,20,34.5,10.3,55.2,34.5,<= 5.0,20241015
2023,03,Baltimore County,1405,Elmwood Elementary,English Language Arts 04,All Students,79,26,32.9,20.3,46.8,32.9,<= 5.0,20241015
2023,03,Baltimore County,1405,Elmwood Elementary,English Language Arts 05,All Students,71,14,19.7,15.5,64.8,19.7,<= 5.0,20241015
2023,03,Baltimore County,1405,Elmwood Elementary, English Language Arts All Grades,All Students,208,60,28.8,15.9,55.3,28.8,<= 5.0,20241015
2023,03,Baltimore County,1406,Red House Run Elementary,English Language Arts 03,All Students,97,26,26.8,20.6,52.6,26.8,<= 5.0,20241015
