"Year","LEA","LEA.Name","School","School.Name","Assessment","Student.Group","Tested.Count","Proficient.Count","Proficient.Pct","Level.1.Pct","Level.2.Pct","Level.3.Pct","Level.4.Pct","Create.Date","X","Y","OBJECTID","County","PSC_NUMBER","STREET","CITY","STATE","ZIP","Grades","School_Type","NAME","variable","Income_per_cap","moe"
2023,10,"Frederick",713,"Urbana High"," Mathematics All Grades","All Students","992","396",39.9,"8.2","51.9","37.7","<= 5.0",20241015,"-8609404.494","4768568.4067","1751","Frederick                                         ","10.048","3471 CAMPUS DRIVE","IJAMSVILLE","MD","21754","9-12","High","ZCTA5 21754","B19301_001",72806,7577
2023,18,"Saint Mary's",201,"Piney Point Elementary"," Mathematics All Grades","All Students","213","85",39.9,"16.4","43.7","34.7","5.2",20241015,"-8520006.2182","4603074.8361","1453","St. Mary's                                        ","18.027","44550 TALL TIMBERS ROAD","TALL TIMBERS","MD","20690","PreK-5","Elementary","ZCTA5 20690","B19301_001",62912,8888
2023,10,"Frederick",2107,"Whittier Elementary"," Mathematics All Grades","All Students","315","125",39.7,"8.9","51.4","36.5","<= 5.0",20241015,"-8621887.1153","4787128.5989","2322","Frederick                                         ","10.054","2400 WHITTIER DRIVE","FREDERICK","MD","21702","PreK-5","Elementary","ZCTA5 21702","B19301_001",48392,2092
2023,13,"Howard",214,"Centennial High"," Mathematics All Grades","All Students","399","158",39.6,"11.3","49.1","35.3","<= 5.0",20241015,"-8556982.2663","4757947.8058","1847","Howard                                            ","13.036","4300 CENTENNIAL LANE","ELLICOTT CITY","MD","21042","9-12","High","ZCTA5 21042","B19301_001",77562,3782
2023,2,"Anne Arundel",4132,"Deale Elementary"," Mathematics All Grades","All Students","89","35",39.3,"10.1","50.6","36.0","<= 5.0",20241015,"-8521658.2718","4690033.2146","2460","Anne Arundel                                      ","02.075","759 MASONS BEACH ROAD","DEALE","MD","20751","K-5","Elementary","ZCTA5 20751","B19301_001",61792,10738
2023,3,"Baltimore County",808,"Pot Spring Elementary"," Mathematics All Grades","All Students","219","86",39.3,"17.4","43.4","37.9","<= 5.0",20241015,"-8528691.7044","4787033.027","2413","Baltimore County                                  ","03.023","2410 SPRINGLAKE DRIVE","TIMONIUM","MD","21093","PreK-5","Elementary","ZCTA5 21093","B19301_001",66680,3562
2023,21,"Washington",704,"Smithsburg Middle"," Mathematics All Grades","All Students","520","204",39.2,"14.2","46.5","36.5","<= 5.0",20241015,"-8635518.5635","4816967.1847","1442","Washington                                        ","21.008","68 N MAIN ST","SMITHSBURG","MD","21783","6-8","Middle","ZCTA5 21783","B19301_001",44428,4847
2023,3,"Baltimore County",921,"Pine Grove Elementary"," Mathematics All Grades","All Students","230","90",39.1,"17.0","43.9","36.5","<= 5.0",20241015,"-8519209.3798","4780735.6856","1511","Baltimore County                                  ","03.009","2701 SUMMIT AVENUE","BALTIMORE","MD","21234","PreK-5","Elementary","ZCTA5 21234","B19301_001",45061,1997
2023,3,"Baltimore County",1502,"Edgemere Elementary"," Mathematics All Grades","All Students","185","72",38.9,"10.8","50.3","38.4","<= 5.0",20241015,"-8509902.4691","4756100.9783","1479","Baltimore County                                  ","03.056","7201 NORTH POINT ROAD","BALTIMORE","MD","21219","PreK-5","Elementary","ZCTA5 21219","B19301_001",61908,12421
2023,18,"Saint Mary's",604,"Hollywood Elementary"," Mathematics All Grades","All Students","224","87",38.8,"13.4","47.8","33.9","<= 5.0",20241015,"-8563009.7063","4723833.2608","2033","Prince George's                                   ","16.068","9811 49TH AVENUE","COLLEGE PARK","MD","20740","PreK-5","Elementary","ZCTA5 20740","B19301_001",32245,1926
2023,18,"Saint Mary's",604,"Hollywood Elementary"," Mathematics All Grades","All Students","224","87",38.8,"13.4","47.8","33.9","<= 5.0",20241015,"-8520618.7098","4627141.18","2445","St. Mary's                                        ","18.026","44345 JOY CHAPEL ROAD","HOLLYWOOD","MD","20636","PreK-5","Elementary","ZCTA5 20636","B19301_001",59897,8532
2023,2,"Anne Arundel",3263,"Crofton Middle"," Mathematics All Grades","All Students","1359","524",38.6,"16.0","45.5","35.1","<= 5.0",20241015,"-8534896.6037","4721268.6723","2380","Anne Arundel                                      ","02.038","2301 DAVIDSONVILLE ROAD","GAMBRILLS","MD","21054","6-8","Middle","ZCTA5 21054","B19301_001",62213,5739
2023,10,"Frederick",503,"Emmitsburg Elementary"," Mathematics All Grades","All Students","101","39",38.6,"14.9","46.5","38.6","<= 5.0",20241015,"-8608263.8903","4822870.6815","1783","Frederick                                         ","10.006","300 S. SETON AVENUE","EMMITSBURG","MD","21727","PreK-5","Elementary","ZCTA5 21727","B19301_001",31450,3203
2023,2,"Anne Arundel",3282,"Nantucket Elementary"," Mathematics All Grades","All Students","361","139",38.5,"13.6","47.9","36.0","<= 5.0",20241015,"-8535488.5746","4726258.4353","2630","Anne Arundel                                      ","02.131","2350 NANTUCKET DRIVE","CROFTON","MD","21114","K-5","Elementary","ZCTA5 21114","B19301_001",60928,4149
2023,21,"Washington",1101,"Pleasant Valley Elementary"," Mathematics All Grades","All Students","96","37",38.5,"14.6","46.9","35.4","<= 5.0",20241015,"-8646770.3431","4773265.447","1424","Washington                                        ","21.022","1707 ROHRORSVILLE ROAD","KNOXVILLE","MD","21758","PreK-5","Elementary","ZCTA5 21758","B19301_001",51885,6618
2023,12,"Harford",123,"Abingdon Elementary"," Mathematics All Grades","All Students","294","113",38.4,"10.9","50.7","37.1","<= 5.0",20241015,"-8496487.5503","4790292.5737","1871","Harford                                           ","12.049","3001 S. TOLLGATE ROAD","ABINGDON","MD","21009","PreK-5","Elementary","ZCTA5 21009","B19301_001",50399,2749
2023,6,"Carroll",504,"Sykesville Middle"," Mathematics All Grades","All Students","847","323",38.1,"14.9","47.0","35.8","<= 5.0",20241015,"-8567812.5069","4775266.6182","1678","Carroll                                           ","06.029","7301 SPRINGFIELD AVE","SYKESVILLE","MD","21784","6-8","Middle","ZCTA5 21784","B19301_001",57412,2069
2023,15,"Montgomery",302,"Burtonsville Elementary"," Mathematics All Grades","All Students","307","117",38.1,"19.9","42.0","34.9","<= 5.0",20241015,"-8564514.7585","4737654.2982","2200","Montgomery                                        ","15.052","15516 OLD COLUMBIA PIKE","BURTONSVILLE","MD","20866","K-5","Elementary","ZCTA5 20866","B19301_001",46450,3853
2023,7,"Cecil",703,"Perryville Elementary"," Mathematics All Grades","All Students","166","63",38,"16.9","45.2","33.7","<= 5.0",20241015,"-8467828.9366","4803003.0775","1662","Cecil                                             ","07.020","901 MAYWOOD AVENUE","PERRYVILLE","MD","21903","PreK-5","Elementary","ZCTA5 21903","B19301_001",36338,3771
2023,6,"Carroll",711,"Robert Moton Elementary"," Mathematics All Grades","All Students","199","75",37.7,"15.6","46.7","36.7","<= 5.0",20241015,"-8570854.2773","4798631.461","1689","Carroll                                           ","06.018","1413 WASHINGTON RD","WESTMINSTER","MD","21157","PreK-5","Special Ed.","ZCTA5 21157","B19301_001",46732,2403
2023,21,"Washington",402,"Clear Spring Elementary"," Mathematics All Grades","All Students","175","66",37.7,"10.3","52.0","33.7","<= 5.0",20241015,"-8675595.7401","4816189.7249","1407","Washington                                        ","21.042","12627 BROADFORDING ROAD","CLEAR SPRING","MD","21722","PreK-5","Elementary","ZCTA5 21722","B19301_001",37255,5014
2023,2,"Anne Arundel",4232,"Rolling Knolls Elementary"," Mathematics All Grades","All Students","202","76",37.6,"21.3","41.1","30.2","7.4",20241015,"-8522213.3066","4721366.1704","2455","Anne Arundel                                      ","02.081","1985 VALLEY ROAD","ANNAPOLIS","MD","21401","PreK-5","Elementary","ZCTA5 21401","B19301_001",78167,6474
2023,15,"Montgomery",784,"Highland View Elementary"," Mathematics All Grades","All Students","182","68",37.4,"19.8","42.9","34.6","<= 5.0",20241015,"-8572742.3005","4722281.003","2483","Montgomery                                        ","15.101","9010 PROVIDENCE AVENUE","SILVER SPRING","MD","20901","K-5","Elementary","ZCTA5 20901","B19301_001",58121,2624
2023,15,"Montgomery",569,"Strawberry Knoll Elementary"," Mathematics All Grades","All Students","207","77",37.2,"11.1","51.7","33.3","<= 5.0",20241015,"-8591938.8017","4745470.6974","2145","Montgomery                                        ","15.152","18820 STRAWBERRY KNOLL ROAD","GAITHERSBURG","MD","20879","HS-5","Elementary","ZCTA5 20879","B19301_001",45736,3705
2023,3,"Baltimore County",403,"Franklin Elementary"," Mathematics All Grades","All Students","197","73",37.1,"12.7","50.3","36.0","<= 5.0",20241015,"-8552971.2131","4788181.3352","1547","Baltimore County                                  ","03.150","33 COCKEYSMILL ROAD","REISTERSTOWN","MD","21136","PreK-5","Elementary","ZCTA5 21136","B19301_001",54898,3581
2023,15,"Montgomery",766,"Oak View Elementary"," Mathematics All Grades","All Students","415","153",36.9,"18.1","45.1","31.1","5.8",20241015,"-8571865.151","4722312.2285","2143","Montgomery                                        ","15.149","400 E. WAYNE AVENUE","SILVER SPRING","MD","20901","3-5","Elementary","ZCTA5 20901","B19301_001",58121,2624
2023,22,"Wicomico",1602,"Fruitland Intermediate"," Mathematics All Grades","All Students","383","141",36.8,"22.7","40.5","36.3","<= 5.0",20241015,"-8418271.7972","4625468.2059","1398","Wicomico                                          ","22.017","208 W. MAIN STREET","FRUITLAND","MD","21826","3-5","Elementary","ZCTA5 21826","B19301_001",28381,4683
2023,10,"Frederick",109,"Tuscarora Elementary"," Mathematics All Grades","All Students","346","127",36.7,"17.1","46.2","34.7","<= 5.0",20241015,"-8620994.3901","4774838.2204","2264","Frederick                                         ","10.070","6321 LAMBERT DRIVE","FREDERICK","MD","21703","PreK-5","Elementary","ZCTA5 21703","B19301_001",44225,2427
2023,10,"Frederick",2306,"Orchard Grove Elementary"," Mathematics All Grades","All Students","275","101",36.7,"10.5","52.7","33.8","<= 5.0",20241015,"-8620659.1071","4778418.7472","2353","Frederick                                         ","10.052","5898 HANNOVER DRIVE","FREDERICK","MD","21701","PreK-5","Elementary","ZCTA5 21701","B19301_001",56512,2331
2023,13,"Howard",108,"Bonnie Branch Middle"," Mathematics All Grades","All Students","666","244",36.6,"25.2","38.1","34.1","<= 5.0",20241015,"-8546309.6043","4755005.4412","1604","Howard                                            ","13.071","4979 ILCHESTER ROAD","ELLICOTT CITY","MD","21043","6-8","Middle","ZCTA5 21043","B19301_001",64911,2548
2023,13,"Howard",308,"Marriotts Ridge High"," Mathematics All Grades","All Students","536","195",36.4,"12.5","51.1","34.0","<= 5.0",20241015,"-8564281.6348","4767871.2949","2262","Howard                                            ","13.082","12100 WOODFORD DRIVE","MARRIOTSVILLE","MD","21104","9-12","High","ZCTA5 21104","B19301_001",74924,6853
2023,13,"Howard",605,"Thunder Hill Elementary"," Mathematics All Grades","All Students","242","88",36.4,"16.5","47.1","33.9","<= 5.0",20241015,"-8553181.5813","4754519.4632","1820","Howard                                            ","13.075","9357 MELLENBROOK RD","COLUMBIA","MD","21045","K-5","Elementary","ZCTA5 21045","B19301_001",53227,3009
2023,21,"Washington",602,"Boonsboro Middle"," Mathematics All Grades","All Students","604","220",36.4,"18.4","45.2","33.6","<= 5.0",20241015,"-8643774.0714","4795732.0516","2327","Washington                                        ","21.010","1 J H WADE DRIVE","BOONSBORO","MD","21713","6-8","Middle","ZCTA5 21713","B19301_001",46822,5238
2023,15,"Montgomery",340,"Great Seneca Creek Elementary"," Mathematics All Grades","All Students","289","105",36.3,"18.7","45.0","33.2","<= 5.0",20241015,"-8601597.9662","4743514.8582","1374","Montgomery                                        ","15.269","13010 DAIRYMAID ROAD","GERMANTOWN","MD","20874","K-5","Elementary","ZCTA5 20874","B19301_001",50989,2761
2023,13,"Howard",517,"Swansfield Elementary"," Mathematics All Grades","All Students","288","104",36.1,"23.6","40.3","33.0","<= 5.0",20241015,"-8559213.3202","4752760.5649","1859","Howard                                            ","13.023","5610 CEDAR LANE","COLUMBIA","MD","21044","PreK-5","Elementary","ZCTA5 21044","B19301_001",67519,4010
2023,16,"Prince George's",711,"Tulip Grove Elementary"," Mathematics All Grades","All Students","200","72",36,"14.0","50.0","35.5","<= 5.0",20241015,"-8543810.423","4717154.9229","2310","Prince George's                                   ","16.137","2909 TRAINOR LANE","BOWIE","MD","20715","","Elementary","ZCTA5 20715","B19301_001",53586,2447
2023,21,"Washington",1805,"Potomac Heights Elementary"," Mathematics All Grades","All Students","150","54",36,"13.3","50.7","34.7","<= 5.0",20241015,"-8649092.2386","4816067.5149","2510","Washington                                        ","21.044","301 E. MAGNOLIA AVENUE","HAGERSTOWN","MD","21740","PreK-5","Elementary","ZCTA5 21740","B19301_001",32289,1866
2023,14,"Kent",504,"Rock Hall Elementary"," Mathematics All Grades","All Students","78","28",35.9,"17.9","46.2","35.9","<= 5.0",20241015,"-8486736.0364","4741045.3035","2229","Kent                                              ","14.004","21203 SHARP STREET","ROCK HALL","MD","21661","PreK-5","Elementary","ZCTA5 21661","B19301_001",52141,6547
2023,4,"Calvert",216,"Plum Point Middle"," Mathematics All Grades","All Students","614","220",35.8,"14.8","49.3","34.2","<= 5.0",20241015,"-8525170.7037","4664137.6315","1714","Calvert                                           ","04.017","1475 PLUM POINT ROAD","HUNTINGTOWN","MD","20639","6-8","Middle","ZCTA5 20639","B19301_001",58474,4357
2023,2,"Anne Arundel",2182,"Pasadena Elementary"," Mathematics All Grades","All Students","149","53",35.6,"12.8","51.7","32.9","<= 5.0",20241015,"-8523465.8605","4737320.2647","2465","Anne Arundel                                      ","02.070","401 EAST PASADENA ROAD","PASADENA","MD","21122","K-5","Elementary","ZCTA5 21122","B19301_001",55485,3464
2023,7,"Cecil",515,"Elk Neck Elementary"," Mathematics All Grades","All Students","216","77",35.6,"17.1","47.2","34.3","<= 5.0",20241015,"-8449073.1678","4798676.4658","1655","Cecil                                             ","07.024","41 RACINE SCHOOL RD","ELKTON","MD","21921","PreK-5","Elementary","ZCTA5 21921","B19301_001",40036,2700
2023,12,"Harford",374,"Southampton Middle"," Mathematics All Grades","All Students","1162","414",35.6,"13.5","50.9","35.0","<= 5.0",20241015,"-8497339.3576","4800259.4194","1862","Harford                                           ","12.050","1200 MOORES MILL RD","BEL AIR","MD","21014","6-8","Middle","ZCTA5 21014","B19301_001",50990,2291
2023,16,"Prince George's",1438,"Whitehall Elementary"," Mathematics All Grades","All Students","309","110",35.6,"12.3","52.1","34.6","<= 5.0",20241015,"-8543946.1844","4720147.6756","2279","Prince George's                                   ","16.249","3901 WOODHAVEN LANE","BOWIE","MD","20715","K-5","Elementary","ZCTA5 20715","B19301_001",53586,2447
2023,16,"Prince George's",1417,"Robert Goddard Montessori"," Mathematics All Grades","All Students","226","80",35.4,"16.4","48.2","31.4","<= 5.0",20241015,"-8553960.0413","4719954.8648","1970","Prince George's                                   ","16.181","9850 GOOD LUCK ROAD","SEABROOK","MD","20706","PreK-8","PreK-8","ZCTA5 20706","B19301_001",37413,1939
2023,21,"Washington",601,"Boonsboro High"," Mathematics All Grades","All Students","543","192",35.4,"14.2","50.5","33.5","<= 5.0",20241015,"-8644129.4367","4795884.5309","1429","Washington                                        ","21.001","10 CAMPUS AVENUE","BOONSBORO","MD","21713","9-12","High","ZCTA5 21713","B19301_001",46822,5238
2023,22,"Wicomico",1404,"Willards Elementary"," Mathematics All Grades","All Students","68","24",35.3,"23.5","41.2","33.8","<= 5.0",20241015,"-8388651.1756","4635233.7569","1387","Wicomico                                          ","22.027","36161 RICHLAND ROAD","WILLARDS","MD","21874","PreK-3","Elementary","ZCTA5 21874","B19301_001",29024,4358
2023,23,"Worcester",108,"Pocomoke Middle"," Mathematics All Grades","All Students","451","159",35.3,"20.6","44.1","32.8","<= 5.0",20241015,"-8412003.9623","4588867.8134","1379","Worcester                                         ","23.011","800 EIGHTH STREET","POCOMOKE CITY","MD","21851","4-8","Elementary/Middle","ZCTA5 21851","B19301_001",33508,4097
2023,2,"Anne Arundel",4152,"Edgewater Elementary"," Mathematics All Grades","All Students","271","95",35.1,"12.5","52.4","31.7","<= 5.0",20241015,"-8522295.9327","4712747.2469","2574","Anne Arundel                                      ","02.033","121 WASHINGTON ROAD","EDGEWATER","MD","21037","K-5","Elementary","ZCTA5 21037","B19301_001",67149,5236
2023,2,"Anne Arundel",2162,"Lake Shore Elementary"," Mathematics All Grades","All Students","155","54",34.8,"12.3","52.9","34.2","<= 5.0",20241015,"-8515181.8063","4736894.8465","2614","Anne Arundel                                      ","02.103","4531 MOUNTAIN ROAD","PASADENA","MD","21122","PreK-5","Elementary","ZCTA5 21122","B19301_001",55485,3464
2023,2,"Anne Arundel",3242,"Piney Orchard Elementary"," Mathematics All Grades","All Students","492","171",34.8,"15.2","50.0","31.7","<= 5.0",20241015,"-8540338.5386","4730404.7375","2448","Anne Arundel                                      ","02.100","2641 STRAWBERRY LAKE WAY","ODENTON","MD","21113","K-5","Elementary","ZCTA5 21113","B19301_001",58205,3368
2023,2,"Anne Arundel",4283,"Central Middle"," Mathematics All Grades","All Students","1278","443",34.7,"17.8","47.5","31.4","<= 5.0",20241015,"-8522346.3109","4710145.1117","2583","Anne Arundel                                      ","02.018","221 CENTRAL AVENUE EAST","EDGEWATER","MD","21037","6-8","Middle","ZCTA5 21037","B19301_001",67149,5236
2023,6,"Carroll",508,"Oklahoma Road Middle"," Mathematics All Grades","All Students","743","258",34.7,"9.7","55.6","32.4","<= 5.0",20241015,"-8563939.5241","4779334.6096","1669","Carroll                                           ","06.043","6300 OKLAHOMA ROAD","SYKESVILLE","MD","21784","6-8","Middle","ZCTA5 21784","B19301_001",57412,2069
2023,3,"Baltimore County",1407,"Rossville Elementary"," Mathematics All Grades","All Students","283","98",34.6,"17.0","48.4","31.8","<= 5.0",20241015,"-8514859.0336","4773248.1873","2731","Baltimore County","03.220","7649 GUM SPRING ROAD","BALTIMORE","MD","21237","","Elementary","ZCTA5 21237","B19301_001",43614,2913
2023,4,"Calvert",110,"Mutual Elementary"," Mathematics All Grades","All Students","182","63",34.6,"14.3","51.1","34.1","<= 5.0",20241015,"-8519638.8147","4646136.8263","1539","Calvert                                           ","04.002","1455 BALL ROAD","PORT REPUBLIC","MD","20676","K-5","Elementary","ZCTA5 20676","B19301_001",60352,8546
2023,15,"Montgomery",835,"Silver Creek Middle"," Mathematics All Grades","All Students","765","265",34.6,"18.0","47.3","32.3","<= 5.0",20241015,"-8579928.8298","4723967.7207","2286","Montgomery                                        ","15.278","3701 SAUL ROAD","KENSINGTON","MD","20895","","Middle","ZCTA5 20895","B19301_001",80692,4734
2023,10,"Frederick",2607,"Walkersville Elementary"," Mathematics All Grades","All Students","325","112",34.5,"21.2","44.3","31.4","<= 5.0",20241015,"-8611965.8435","4789818.9213","2418","Frederick                                         ","10.002","83 FREDERICK STREET","WALKERSVILLE","MD","21793","PreK-5","Elementary","ZCTA5 21793","B19301_001",54148,4140
2023,13,"Howard",609,"Talbott Springs Elementary"," Mathematics All Grades","All Students","221","76",34.4,"17.2","48.4","32.1","<= 5.0",20241015,"-8554188.9053","4752243.1144","1813","Howard                                            ","13.007","9550 BASKET RING ROAD","COLUMBIA","MD","21045","PreK-5","Elementary","ZCTA5 21045","B19301_001",53227,3009
2023,15,"Montgomery",708,"Kingsview Middle"," Mathematics All Grades","All Students","950","327",34.4,"20.9","44.6","30.7","<= 5.0",20241015,"-8603302.7785","4745501.4538","2109","Montgomery                                        ","15.200","18909 KINGSVIEW ROAD","GERMANTOWN","MD","20874","6-8","Middle","ZCTA5 20874","B19301_001",50989,2761
2023,3,"Baltimore County",852,"Ridgely Middle"," Mathematics All Grades","All Students","1050","360",34.3,"14.8","51.0","33.0","<= 5.0",20241015,"-8528623.3168","4783683.5205","1489","Baltimore County                                  ","03.045","121 RIDGELY ROAD","LUTHERVILLE","MD","21093","6-8","Middle","ZCTA5 21093","B19301_001",66680,3562
2023,11,"Garrett",1408,"Crellin Elementary"," Mathematics All Grades","All Students","70","24",34.3,"8.6","57.1","32.9","<= 5.0",20241015,"-8846051.8918","4777813.6812","1594","Garrett                                           ","11.012","115 KENDALL DRIVE","OAKLAND","MD","21550","K-5","Elementary","ZCTA5 21550","B19301_001",41945,6856
2023,15,"Montgomery",546,"Goshen Elementary"," Mathematics All Grades","All Students","242","83",34.3,"18.6","47.1","32.6","<= 5.0",20241015,"-8591632.7689","4749552.3014","2139","Montgomery                                        ","15.156","8701 WARFIELD ROAD","GAITHERSBURG","MD","20879","K-5","Elementary","ZCTA5 20879","B19301_001",45736,3705
2023,16,"Prince George's",1416,"Dora Kennedy French Immersion"," Mathematics All Grades","All Students","392","134",34.2,"16.8","49.0","30.6","<= 5.0",20241015,"-8560693.7812","4721366.6828","1953","Prince George's                                   ","16.184","8950 EDMONSTON ROAD","GREENBELT","MD","20770","K-8","Elementary/Middle","ZCTA5 20770","B19301_001",45269,4183
2023,3,"Baltimore County",303,"Bedford Elementary"," Mathematics All Grades","All Students","197","67",34,"18.3","47.7","33.5","<= 5.0",20241015,"-8541573.066","4773423.538","2713","Baltimore County                                  ","03.089","7407 DORMAN DRIVE","BALTIMORE","MD","21208","1-5","Elementary","ZCTA5 21208","B19301_001",52450,3552
2023,16,"Prince George's",1218,"Valley View Elementary"," Mathematics All Grades","All Students","200","68",34,"24.0","42.0","30.0","<= 5.0",20241015,"-8568941.7452","4694763.7708","2007","Prince George's                                   ","16.118","5500 DANBY AVENUE","OXON HILL","MD","20745","PreK-5","Elementary","ZCTA5 20745","B19301_001",41479,2976
2023,18,"Saint Mary's",302,"Benjamin Banneker Elementary"," Mathematics All Grades","All Students","235","80",34,"16.2","49.8","34.0","<= 5.0",20241015,"-8535500.2178","4626164.4889","2443","St. Mary's                                        ","18.005","27180 POINT LOOKOUT ROAD","LOVEVILLE","MD","20656","PreK-5","Elementary","ZCTA5 20656","B19301_001",8666,4184
2023,4,"Calvert",315,"Northern Middle"," Mathematics All Grades","All Students","631","214",33.9,"13.3","52.8","32.0","<= 5.0",20241015,"-8651057.0978","4817436.3268","1430","Washington                                        ","21.017","701 NORTHERN AVENUE","HAGERSTOWN","MD","21740","6-8","Middle","ZCTA5 21740","B19301_001",32289,1866
2023,4,"Calvert",315,"Northern Middle"," Mathematics All Grades","All Students","631","214",33.9,"13.3","52.8","32.0","<= 5.0",20241015,"-8533034.5092","4676642.0885","1535","Calvert                                           ","04.006","2954 CHANEYVILLE RD","OWINGS","MD","20736","6-8","Middle","ZCTA5 20736","B19301_001",61359,6233
2023,4,"Calvert",315,"Northern Middle"," Mathematics All Grades","All Students","631","214",33.9,"13.3","52.8","32.0","<= 5.0",20241015,"-8827878.6793","4817140.3144","1729","Garrett                                           ","11.009","371 PRIDE PARKWAY","ACCIDENT","MD","21520","6-8","Middle","ZCTA5 21520","B19301_001",41376,17036
2023,10,"Frederick",311,"Middletown Middle"," Mathematics All Grades","All Students","783","265",33.8,"17.0","49.2","31.3","<= 5.0",20241015,"-8631252.0631","4785459.4386","1777","Frederick                                         ","10.010","100 MARTHA MASON STREET","MIDDLETOWN","MD","21769","6-8","Middle","ZCTA5 21769","B19301_001",61639,4388
2023,18,"Saint Mary's",807,"Esperanza Middle"," Mathematics All Grades","All Students","826","278",33.7,"27.0","39.3","31.5","<= 5.0",20241015,"-8514766.6198","4620838.5479","1460","St. Mary's                                        ","18.010","22790 MAPLE ROAD","LEXINGTON PARK","MD","20653","6-8","Middle","ZCTA5 20653","B19301_001",48024,4070
2023,21,"Washington",502,"Hancock Elementary"," Mathematics All Grades","All Students","98","33",33.7,"15.3","51.0","30.6","<= 5.0",20241015,"-8704742.6777","4822439.2093","1437","Washington                                        ","21.015","290 W. MAIN STREET","HANCOCK","MD","21750","PreK-5","Elementary","ZCTA5 21750","B19301_001",39417,6549
2023,7,"Cecil",607,"Rising Sun Elementary"," Mathematics All Grades","All Students","277","93",33.6,"12.6","53.8","32.1","<= 5.0",20241015,"-8467648.9296","4819730.4006","1656","Cecil                                             ","07.026","500 HOPEWELL RD","RISING SUN","MD","21911","PreK-5","Elementary","ZCTA5 21911","B19301_001",39545,2759
2023,18,"Saint Mary's",305,"Leonardtown Middle"," Mathematics All Grades","All Students","935","313",33.5,"19.9","46.6","30.8","<= 5.0",20241015,"-8528445.7706","4618199.6417","2446","St. Mary's                                        ","18.001","24015 POINT LOOKOUT ROAD","LEONARDTOWN","MD","20650","6-8","Middle","ZCTA5 20650","B19301_001",54721,4307
2023,13,"Howard",103,"Deep Run Elementary"," Mathematics All Grades","All Students","354","118",33.3,"14.4","52.3","30.2","<= 5.0",20241015,"-8547851.6522","4748157.3741","1851","Howard                                            ","13.042","6925 OLD WATERLOO RD","ELKRIDGE","MD","21075","PreK-5","Elementary","ZCTA5 21075","B19301_001",53091,2563
2023,16,"Prince George's",1102,"Mattaponi Elementary"," Mathematics All Grades","All Students","201","67",33.3,"12.9","53.7","32.3","<= 5.0",20241015,"-8549908.8294","4685623.9088","1929","Prince George's                                   ","16.244","11701 DULEY STATION ROAD","UPPER MARLBORO","MD","20772","K-5","Elementary","ZCTA5 20772","B19301_001",58867,2445
2023,15,"Montgomery",345,"Hallie Wells Middle"," Mathematics All Grades","All Students","956","317",33.2,"16.0","50.8","30.0","<= 5.0",20241015,"-8598315.4293","4755023.332","2276","Montgomery                                        ","15.276","11701 LITTLE SENECA PKWY","CLARKSBURG","MD","20871","6-8","Middle","ZCTA5 20871","B19301_001",58295,3895
2023,16,"Prince George's",706,"Woodmore Elementary"," Mathematics All Grades","All Students","214","71",33.2,"15.9","50.9","31.3","<= 5.0",20241015,"-8548120.4218","4711037.891","1986","Prince George's                                   ","16.150","12500 WOODMORE ROAD","MITCHELLVILLE","MD","20721","K-5","Elementary","ZCTA5 20721","B19301_001",70735,3451
2023,10,"Frederick",914,"New Market Middle"," Mathematics All Grades","All Students","677","224",33.1,"17.1","49.8","30.3","<= 5.0",20241015,"-8602443.8902","4776931.3027","1768","Frederick                                         ","10.031","125 WEST MAIN STREET","NEW MARKET","MD","21774","6-8","Middle","ZCTA5 21774","B19301_001",58468,2944
2023,15,"Montgomery",788,"Wheaton Woods Elementary"," Mathematics All Grades","All Students","221","73",33,"11.8","55.2","31.7","<= 5.0",20241015,"-8581597.132","4731457.8751","2157","Montgomery                                        ","15.126","4510 FAROE PLACE","ROCKVILLE","MD","20853","HS-5","Elementary","ZCTA5 20853","B19301_001",55810,3198
2023,2,"Anne Arundel",4242,"Shady Side Elementary"," Mathematics All Grades","All Students","186","61",32.8,"17.2","50.0","32.3","<= 5.0",20241015,"-8516596.6925","4698947.6141","2439","Anne Arundel                                      ","02.113","4859 ATWELL ROAD","SHADY SIDE","MD","20764","PreK-5","Elementary","ZCTA5 20764","B19301_001",64262,13251
2023,10,"Frederick",223,"Ballenger Creek Elementary"," Mathematics All Grades","All Students","317","104",32.8,"12.0","55.2","30.9","<= 5.0",20241015,"-8619535.2399","4775935.4676","1758","Frederick                                         ","10.043","5250 KINGSBROOK DR","FREDERICK","MD","21703","PreK-5","Elementary","ZCTA5 21703","B19301_001",44225,2427
2023,21,"Washington",190,"Jonathan Hager Elementary"," Mathematics All Grades","All Students","195","64",32.8,"23.1","44.1","32.3","<= 5.0",20241015,"-8655964.038","4816743.3089","2715","Washington                                        ","21.055","12615 SEDGWICK WAY","HAGERSTOWN","MD","21740","PreK-5","Elementary","ZCTA5 21740","B19301_001",32289,1866
2023,10,"Frederick",1503,"Thurmont Elementary"," Mathematics All Grades","All Students","275","90",32.7,"10.9","56.4","29.8","<= 5.0",20241015,"-8615773.8986","4810462.8768","1780","Frederick                                         ","10.015","805 E MAIN ST","THURMONT","MD","21788","3-5","Elementary","ZCTA5 21788","B19301_001",50992,4758
