"","School.Name","assessment","Weighted_Proficient","Year","LEA","LEA.Name","School","Assessment","Student.Group","Tested.Count","Proficient.Count","Proficient.Pct","Level.1.Pct","Level.2.Pct","Level.3.Pct","Level.4.Pct","Create.Date","diference","X","Y","OBJECTID","County","PSC_NUMBER","STREET","CITY","STATE","ZIP","Grades","School_Type","NAME","variable","Income_per_cap","moe"
"234","Dowell Elementary","English",46.6199288256228,2023,4,"Calvert",115," English Language Arts All Grades","All Students","296","132",44.6,"10.1","45.3","42.9","<= 5.0",20241015,-2.01992882562278,"-8510514.4976","4629800.8847","1708","Calvert                                           ","04.023","12680 HG TRUEMAN ROAD","LUSBY","MD","20657","PreK-5","Elementary","ZCTA5 20657","B19301_001",51299,4806
"235","Dr. Gustavus Brown Elementary","English",31.011,2023,8,"Charles",611," English Language Arts All Grades","All Students","193","53",27.5,"11.9","60.6","26.9","<= 5.0",20241015,-3.511,"-8562633.5492","4663764.107","1643","Charles                                           ","08.004","421 UNIVERSITY AVE","WALDORF","MD","20602","PreK-5","Elementary","ZCTA5 20602","B19301_001",43381,2148
"236","Dr. Sally K. Ride Elementary","English",36.852534562212,2023,15,"Montgomery",242," English Language Arts All Grades","All Students","221","80",36.2,"8.6","55.2","35.7","<= 5.0",20241015,-0.652534562211976,"-8598016.7245","4751340.2769","2121","Montgomery                                        ","15.189","21301 SENECA CROSSING DRIVE","GERMANTOWN","MD","20876","HS-5","Elementary","ZCTA5 20876","B19301_001",45776,3407
"237","Dublin Elementary","English",53.5821428571429,2023,12,"Harford",522," English Language Arts All Grades","All Students","101","66",65.3,"7.9","26.7","59.4","5.9",20241015,11.7178571428571,"-8489846.7771","4815018.5624","1885","Harford                                           ","12.027","1527 WHITEFORD RD","STREET","MD","21154","PreK-5","Elementary","ZCTA5 21154","B19301_001",45643,5132
"238","Dulaney High","English",62.8,2023,3,"Baltimore County",872," English Language Arts All Grades","All Students","446","302",67.7,"<= 5.0","29.4","50.9","16.8",20241015,4.90000000000001,"-8528374.0223","4787929.7558","1551","Baltimore County                                  ","03.133","255 PADONIA ROAD","TIMONIUM","MD","21093","9-12","High","ZCTA5 21093","B19301_001",66680,3562
"239","Dumbarton Middle","English",58.3224168126095,2023,3,"Baltimore County",953," English Language Arts All Grades","All Students","1035","550",53.1,"11.5","35.4","50.0","<= 5.0",20241015,-5.22241681260945,"-8528307.8501","4776279.4372","2384","Baltimore County                                  ","03.049","300 DUMBARTON ROAD","BALTIMORE","MD","21212","6-8","Middle","ZCTA5 21212","B19301_001",61277,5442
"240","Dundalk Elementary","English",17.5416666666667,2023,3,"Baltimore County",1202," English Language Arts All Grades","All Students","334","44",13.2,"29.9","56.9","12.6","<= 5.0",20241015,-4.34166666666667,"-8517981.8018","4758827.4788","1484","Baltimore County                                  ","03.052","2717 SOUTH PLAYFIELD STREET","BALTIMORE","MD","21222","PreK-5","Elementary","ZCTA5 21222","B19301_001",30695,2017
"241","Dundalk Middle","English",11.224,2023,3,"Baltimore County",1251," English Language Arts All Grades","All Students","732","45",6.1,"37.7","56.1","6.1","<= 5.0",20241015,-5.124,"-8517465.0941","4758913.9957","1494","Baltimore County                                  ","03.041","7400 DUNMANWAY","BALTIMORE","MD","21222","6-8","Middle","ZCTA5 21222","B19301_001",30695,2017
"242","Dunloggin Middle","English",65.2202472952087,2023,13,"Howard",211," English Language Arts All Grades","All Students","598","365",61,"<= 5.0","34.6","58.2","<= 5.0",20241015,-4.22024729520865,"-8552898.6683","4758471.9793","1817","Howard                                            ","13.001","9129 NORTHFIELD ROAD","ELLICOTT CITY","MD","21042","6-8","Middle","ZCTA5 21042","B19301_001",77562,3782
"243","Duval High","English",25.6,2023,16,"Prince George's",1409," English Language Arts All Grades","All Students","632","321",50.8,"<= 5.0","44.9","41.6","9.2",20241015,25.2,"-8553545.9228","4720183.0683","1938","Prince George's                                   ","16.194","9880 GOOD LUCK ROAD","LANHAM","MD","20706","9-12","High","ZCTA5 20706","B19301_001",37413,1939
"244","Dwight D. Eisenhower Middle","English",22.2440306681271,2023,16,"Prince George's",1010," English Language Arts All Grades","All Students","995","264",26.5,"16.6","56.9","25.6","<= 5.0",20241015,4.25596933187295,"-8555324.99","4733004.4976","2066","Prince George's                                   ","16.008","13725 BRIARWOOD DRIVE","LAUREL","MD","20708","6-8","Middle","ZCTA5 20708","B19301_001",41425,2886
"245","Dynard Elementary","English",52.42096069869,2023,18,"Saint Mary's",702," English Language Arts All Grades","All Students","184","114",62,"<= 5.0","34.2","50.5","11.4",20241015,9.57903930131005,"-8544753.4746","4623794.2226","1959","St. Mary's                                        ","18.024","23510 BUSHWOOD ROAD","CHAPTICO","MD","20621","PreK-5","Elementary","ZCTA5 20621","B19301_001",60510,13023
"246","E. Russell Hicks Middle","English",47.7425,2023,21,"Washington",304," English Language Arts All Grades","All Students","802","404",50.4,"6.4","43.3","46.5","<= 5.0",20241015,2.6575,"-8653179.4557","4810146.3182","1408","Washington                                        ","21.038","1321 SOUTH POTOMAC STREET","HAGERSTOWN","MD","21740","6-8","Middle","ZCTA5 21740","B19301_001",32289,1866
"247","East Salisbury Elementary","English",31.1518518518519,2023,22,"Wicomico",512," English Language Arts All Grades","All Students","401","88",21.9,"21.7","56.4","21.9","<= 5.0",20241015,-9.25185185185185,"-8412910.4575","4632414.1221","1399","Wicomico                                          ","22.003","1201 OCEAN CITY ROAD","SALISBURY","MD","21804","3-5","Elementary","ZCTA5 21804","B19301_001",33932,2432
"248","East Silver Spring Elementary","English",44.4159420289855,2023,15,"Montgomery",756," English Language Arts All Grades","All Students","207","113",54.6,"11.6","33.8","46.9","7.7",20241015,10.1840579710145,"-8573289.6863","4720595.273","2168","Montgomery                                        ","15.108","631 SILVER SPRING AVENUE","SILVER SPRING","MD","20910","HS-5","Elementary","ZCTA5 20910","B19301_001",69167,3411
"249","Eastern Elementary","English",37.1539719626168,2023,21,"Washington",1002," English Language Arts All Grades","All Students","420","168",40,"12.6","47.4","33.8","6.2",20241015,2.84602803738317,"-8648724.9079","4811556.0532","1415","Washington                                        ","21.045","1320 YALE DRIVE","HAGERSTOWN","MD","21741","3-5","Elementary",NA,NA,NA,NA
"250","Eastern Middle","English",44.9112513144059,2023,15,"Montgomery",775," English Language Arts All Grades","All Students","856","397",46.4,"13.9","39.7","40.0","6.4",20241015,1.48874868559411,"-8571706.2389","4723389.5044","2208","Montgomery                                        ","15.037","300 UNIV BLVD EAST","SILVER SPRING","MD","20901","6-8","Middle","ZCTA5 20901","B19301_001",58121,2624
"251","Easton High","English",43,2023,20,"Talbot",101," English Language Arts All Grades","All Students","290","151",52.1,"9.3","38.6","41.4","10.7",20241015,9.1,"-8467591.6512","4686756.4202","1448","Talbot                                            ","20.002","723 MECKLENBURG AVENUE","EASTON","MD","21601","9-12","High","ZCTA5 21601","B19301_001",51651,3726
"252","Easton Middle","English",33.9017326732673,2023,20,"Talbot",106," English Language Arts All Grades","All Students","727","290",39.9,"13.8","46.4","38.9","<= 5.0",20241015,5.99826732673267,"-8468859.4435","4687783.7828","1450","Talbot                                            ","20.004","201 PEACHBLOSSUM ROAD","EASTON","MD","21601","6-8","Middle","ZCTA5 21601","B19301_001",51651,3726
"253","Eastport Elementary","English",25.2535353535354,2023,2,"Anne Arundel",4142," English Language Arts All Grades","All Students","113","31",27.4,"26.5","46.0","27.4","<= 5.0",20241015,2.14646464646465,"-8514070.4156","4717373.9031","2576","Anne Arundel                                      ","02.035","420 FIFTH STREET","ANNAPOLIS","MD","21403","PreK-5","Elementary","ZCTA5 21403","B19301_001",76445,5820
"254","Ebb Valley Elementary","English",49.8162454873646,2023,6,"Carroll",603," English Language Arts All Grades","All Students","263","146",55.5,"5.3","39.2","51.7","<= 5.0",20241015,5.68375451263537,"-8559181.6007","4819062.9278","2235","Carroll                                           ","06.055","3100 SWIPER ROAD","MANCHESTER","MD","21102","PreK-5","Elementary","ZCTA5 21102","B19301_001",51635,4126
"255","Edgemere Elementary","English",50.2291139240506,2023,3,"Baltimore County",1502," English Language Arts All Grades","All Students","186","104",55.9,"5.4","38.7","50.0","5.9",20241015,5.67088607594937,"-8509902.4691","4756100.9783","1479","Baltimore County                                  ","03.056","7201 NORTH POINT ROAD","BALTIMORE","MD","21219","PreK-5","Elementary","ZCTA5 21219","B19301_001",61908,12421
"256","Edgewater Elementary","English",56.0170909090909,2023,2,"Anne Arundel",4152," English Language Arts All Grades","All Students","268","170",63.4,"6.7","29.9","56.3","7.1",20241015,7.38290909090909,"-8522295.9327","4712747.2469","2574","Anne Arundel                                      ","02.033","121 WASHINGTON ROAD","EDGEWATER","MD","21037","K-5","Elementary","ZCTA5 21037","B19301_001",67149,5236
"257","Edgewood Elementary","English",25.7296116504854,2023,12,"Harford",115," English Language Arts All Grades","All Students","143","49",34.3,"14.7","51.0","32.2","<= 5.0",20241015,8.57038834951456,"-8493595.1787","4782527.6368","1858","Harford                                           ","12.054","2100 CEDAR DRIVE","EDGEWOOD","MD","21040","PreK-5","Elementary","ZCTA5 21040","B19301_001",37072,2353
"258","Edgewood Elementary","English",25.7296116504854,2023,30,"Baltimore City",67," English Language Arts All Grades","All Students","59","10",16.9,"16.9","66.1","16.9","<= 5.0",20241015,-8.82961165048544,"-8493595.1787","4782527.6368","1858","Harford                                           ","12.054","2100 CEDAR DRIVE","EDGEWOOD","MD","21040","PreK-5","Elementary","ZCTA5 21040","B19301_001",37072,2353
"259","Edgewood High","English",33.913679245283,2023,12,"Harford",176," English Language Arts All Grades","All Students","358","158",44.1,"8.9","46.9","36.0","8.1",20241015,10.186320754717,"-8492125.9842","4782335.9743","1894","Harford                                           ","12.009","2415 WILLOUGHBY BEACH RD.","EDGEWOOD","MD","21040","9-12","High","ZCTA5 21040","B19301_001",37072,2353
"260","Edgewood Middle","English",26.2400182315406,2023,12,"Harford",177," English Language Arts All Grades","All Students","979","332",33.9,"13.6","52.5","32.5","<= 5.0",20241015,7.65998176845943,"-8492412.6392","4782346.9737","1717","Harford                                           ","12.014","2311 WLGHBY BCH RD","EDGEWOOD","MD","21040","6-8","Middle","ZCTA5 21040","B19301_001",37072,2353
"261","Edmondson Heights Elementary","English",16.9244094488189,2023,3,"Baltimore County",104," English Language Arts All Grades","All Students","248","47",19,"23.8","57.3","19.0","<= 5.0",20241015,2.0755905511811,"-8540340.9216","4764581.8808","2702","Baltimore County                                  ","03.101","1600 LANGFORD ROAD","BALTIMORE","MD","21207","PreK-5","Elementary","ZCTA5 21207","B19301_001",35043,1956
"262","Eldersburg Elementary","English",67.7391705069124,2023,6,"Carroll",501," English Language Arts All Grades","All Students","224","141",62.9,"<= 5.0","33.9","59.4","<= 5.0",20241015,-4.83917050691245,"-8566994.6971","4780495.1351","1681","Carroll                                           ","06.020","1021 JOHNSVILLE RD","SYKESVILLE","MD","21784","PreK-5","Elementary","ZCTA5 21784","B19301_001",57412,2069
"263","Eleanor Roosevelt High","English",54.1,2023,16,"Prince George's",2114," English Language Arts All Grades","All Students","680","445",65.4,"<= 5.0","30.7","51.9","13.5",20241015,11.3,"-8557071.1585","4720838.8238","2064","Prince George's                                   ","16.002","7601 HANOVER PARKWAY","GREENBELT","MD","20770","9-12","High","ZCTA5 20770","B19301_001",45269,4183
"264","Elk Neck Elementary","English",57.8842105263158,2023,7,"Cecil",515," English Language Arts All Grades","All Students","216","91",42.1,"10.2","47.7","38.9","<= 5.0",20241015,-15.7842105263158,"-8449073.1678","4798676.4658","1655","Cecil                                             ","07.024","41 RACINE SCHOOL RD","ELKTON","MD","21921","PreK-5","Elementary","ZCTA5 21921","B19301_001",40036,2700
"265","Elkridge Elementary","English",45.8911363636364,2023,13,"Howard",101," English Language Arts All Grades","All Students","407","196",48.2,"8.1","43.7","46.2","<= 5.0",20241015,2.30886363636364,"-8541424.5254","4752325.5491","1804","Howard                                            ","13.020","7075 MONTGOMERY ROAD","ELKRIDGE","MD","21075","K-5","Elementary","ZCTA5 21075","B19301_001",53091,2563
"266","Elkridge Landing Middle","English",60.0394270122783,2023,13,"Howard",106," English Language Arts All Grades","All Students","666","389",58.4,"<= 5.0","37.7","54.7","<= 5.0",20241015,-1.63942701227831,"-8541422.7844","4752137.0227","1839","Howard                                            ","13.054","7085 MONTGOMERY ROAD","ELKRIDGE","MD","21075","6-8","Middle","ZCTA5 21075","B19301_001",53091,2563
"267","Elkton High","English",41.7,2023,7,"Cecil",302," English Language Arts All Grades","All Students","276","152",55.1,"5.4","39.5","45.7","9.4",20241015,13.4,"-8441923.7166","4811227.2858","1650","Cecil                                             ","07.032","110 JAMES ST","ELKTON","MD","21921","9-12","High","ZCTA5 21921","B19301_001",40036,2700
"268","Elkton Middle","English",31.8316758747698,2023,7,"Cecil",303," English Language Arts All Grades","All Students","478","176",36.8,"13.6","49.6","35.6","<= 5.0",20241015,4.9683241252302,"-8441405.9081","4810940.4773","1658","Cecil                                             ","07.029","615 NORTH STREET","ELKTON","MD","21921","6-8","Middle","ZCTA5 21921","B19301_001",40036,2700
"269","Ellicott Mills Middle","English",64.3706635622817,2023,13,"Howard",202," English Language Arts All Grades","All Students","653","484",74.1,"<= 5.0","23.0","66.3","7.8",20241015,9.72933643771827,"-8550517.1477","4757553.6031","1860","Howard                                            ","13.026","4445 MONTGOMERY ROAD","ELLICOTT CITY","MD","21043","6-8","Middle","ZCTA5 21043","B19301_001",64911,2548
"270","Elmwood Elementary","English",21.9709219858156,2023,3,"Baltimore County",1405," English Language Arts All Grades","All Students","208","60",28.8,"15.9","55.3","28.8","<= 5.0",20241015,6.8290780141844,"-8518168.6325","4771796.0303","1476","Baltimore County                                  ","03.072","531 DALE AVENUE","BALTIMORE","MD","21206","PreK-5","Elementary","ZCTA5 21206","B19301_001",34560,2093
"271","Emma K. Doub Elementary","English",63.6892857142857,2023,21,"Washington",302," English Language Arts All Grades","All Students","186","101",54.3,"7.0","38.7","41.9","12.4",20241015,-9.38928571428571,"-8653019.3644","4810427.2495","1422","Washington                                        ","21.032","1221 SOUTH POTOMAC STREET","HAGERSTOWN","MD","21740","PreK-5","Elementary","ZCTA5 21740","B19301_001",32289,1866
"272","Emmitsburg Elementary","English",43.6547619047619,2023,10,"Frederick",503," English Language Arts All Grades","All Students","101","55",54.5,"7.9","37.6","43.6","10.9",20241015,10.8452380952381,"-8608263.8903","4822870.6815","1783","Frederick                                         ","10.006","300 S. SETON AVENUE","EMMITSBURG","MD","21727","PreK-5","Elementary","ZCTA5 21727","B19301_001",31450,3203
"273","Emmorton Elementary","English",52.1212034383954,2023,12,"Harford",121," English Language Arts All Grades","All Students","279","188",67.4,"<= 5.0","29.7","57.7","9.7",20241015,15.2787965616046,"-8496924.4506","4791604.0445","1874","Harford                                           ","12.038","2502 TOLLGATE ROAD","BEL AIR","MD","21015","K-5","Elementary","ZCTA5 21015","B19301_001",57656,2814
"274","Ernest Everett Just Middle","English",37.93069828722,2023,16,"Prince George's",1348," English Language Arts All Grades","All Students","795","287",36.1,"12.3","51.6","34.1","<= 5.0",20241015,-1.83069828722002,"-8552675.3604","4708396.3302","1958","Prince George's                                   ","16.219","1300 CAMPUS WAY NORTH","MITCHELLVILLE","MD","20721","6-8","Middle","ZCTA5 20721","B19301_001",70735,3451
"275","Esperanza Middle","English",45.0391011235955,2023,18,"Saint Mary's",807," English Language Arts All Grades","All Students","826","452",54.7,"9.2","36.1","47.5","7.3",20241015,9.6608988764045,"-8514766.6198","4620838.5479","1460","St. Mary's                                        ","18.010","22790 MAPLE ROAD","LEXINGTON PARK","MD","20653","6-8","Middle","ZCTA5 20653","B19301_001",48024,4070
"276","Essex Elementary","English",28.7314814814815,2023,3,"Baltimore County",1508," English Language Arts All Grades","All Students","210","65",31,"13.3","55.7","31.0","<= 5.0",20241015,2.26851851851852,"-8513708.1422","4766061.7554","1486","Baltimore County                                  ","03.055","100 MACE AVENUE","ESSEX","MD","21221","PreK-5","Elementary","ZCTA5 21221","B19301_001",37385,1756
"277","Evergreen Elementary School","English",59.0806818181818,2023,18,"Saint Mary's",606," English Language Arts All Grades","All Students","388","229",59,"5.9","35.1","52.1","7.0",20241015,-0.080681818181823,"-8523018.1829","4621774.2408","2239","St. Mary's                                        ","18.031","43765 EVERGREEN WAY","CALIFORNIA","MD","20619","PreK-5","Elementary","ZCTA5 20619","B19301_001",53339,4494
"278","Fairland Elementary","English",36.1351170568562,2023,15,"Montgomery",303," English Language Arts All Grades","All Students","258","119",46.1,"10.1","43.8","41.9","<= 5.0",20241015,9.96488294314382,"-8566717.1983","4734706.3646","2171","Montgomery                                        ","15.098","14315 FAIRDALE RD","SILVER SPRING","MD","20905","HS-5","Elementary","ZCTA5 20905","B19301_001",55508,3690
"279","Fairmont Heights High","English",18.3,2023,16,"Prince George's",1806," English Language Arts All Grades","All Students","214","66",30.8,"7.5","61.7","30.8","<= 5.0",20241015,12.5,"-8559913.2795","4709787.8344","1464","Prince George's                                   ","16.260","6501 COLUMBIA PARK RD","LANDOVER","MD","20785","9-12","High","ZCTA5 20785","B19301_001",36991,2470
"280","Fallsmead Elementary","English",70.9551971326165,2023,15,"Montgomery",233," English Language Arts All Grades","All Students","270","206",76.3,"<= 5.0","21.5","65.2","11.1",20241015,5.34480286738351,"-8591239.5231","4732838.8502","2202","Montgomery                                        ","15.040","1800 GREENPLACE TER","ROCKVILLE","MD","20850","K-5","Elementary","ZCTA5 20850","B19301_001",67423,3080
"281","Fallston High","English",70.5,2023,12,"Harford",382," English Language Arts All Grades","All Students","264","180",68.2,"<= 5.0","29.2","64.8","<= 5.0",20241015,-2.3,"-8506282.2972","4796723.1392","1726","Harford                                           ","12.001","2301 CARRS MILL RD","FALLSTON","MD","21047","9-12","High","ZCTA5 21047","B19301_001",64367,5307
"282","Farmland Elementary","English",72.77125382263,2023,15,"Montgomery",219," English Language Arts All Grades","All Students","354","244",68.9,"<= 5.0","28.0","59.6","9.3",20241015,-3.87125382262995,"-8587769.3982","4728436.6748","2273","Montgomery                                        ","15.242","7000 OLD GATE RD","ROCKVILLE","MD","20853","K-5","Elementary","ZCTA5 20853","B19301_001",55810,3198
"283","Featherbed Lane Elementary","English",18.2337748344371,2023,3,"Baltimore County",204," English Language Arts All Grades","All Students","234","64",27.4,"16.7","56.0","26.1","<= 5.0",20241015,9.16622516556291,"-8542458.2534","4767990.3756","2703","Baltimore County                                  ","03.102","6700 RICHARDSON ROAD","BALTIMORE","MD","21207","PreK-5","Elementary","ZCTA5 21207","B19301_001",35043,1956
"284","Fields Road Elementary","English",50.0154545454545,2023,15,"Montgomery",566," English Language Arts All Grades","All Students","198","81",40.9,"13.6","45.5","34.8","6.1",20241015,-9.11545454545455,"-8595543.7065","4738717.7393","2218","Montgomery                                        ","15.020","1 SCHOOL DRIVE","GAITHERSBURG","MD","20878","PreK-5","Elementary","ZCTA5 20878","B19301_001",69898,2690
"285","Fifth District Elementary","English",75.8191082802548,2023,3,"Baltimore County",501," English Language Arts All Grades","All Students","147","120",81.6,"<= 5.0","17.0","66.7","15.0",20241015,5.78089171974523,"-8546810.1394","4808108.8406","1554","Baltimore County                                  ","03.178","3725 MOUNT CARMEL ROAD","UPPERCO","MD","21155","K-5","Elementary","ZCTA5 21155","B19301_001",56199,11394
"286","Flintstone Elementary","English",40.8732352941176,2023,1,"Allegany",301," English Language Arts All Grades","All Students","92","53",57.6,"5.4","37.0","52.2","5.4",20241015,16.7267647058824,"-8571099.8591","4694079.1357","2044","Prince George's                                   ","16.048","800 COMANCHE DRIVE","OXON HILL","MD","20745","PreK-5","Elementary","ZCTA5 20745","B19301_001",41479,2976
"287","Flintstone Elementary","English",40.8732352941176,2023,1,"Allegany",301," English Language Arts All Grades","All Students","92","53",57.6,"5.4","37.0","52.2","5.4",20241015,16.7267647058824,"-8745767.0697","4822635.0251","2480","Allegany                                          ","01.020","22000 NATIONAL PIKE SW","FLINTSTONE","MD","21530","PreK-5","Elementary","ZCTA5 21530","B19301_001",33165,7272
"288","Flintstone Elementary","English",40.8732352941176,2023,16,"Prince George's",1208," English Language Arts All Grades","All Students","184","52",28.3,"14.1","57.6","27.7","<= 5.0",20241015,-12.5732352941176,"-8571099.8591","4694079.1357","2044","Prince George's                                   ","16.048","800 COMANCHE DRIVE","OXON HILL","MD","20745","PreK-5","Elementary","ZCTA5 20745","B19301_001",41479,2976
"289","Flintstone Elementary","English",40.8732352941176,2023,16,"Prince George's",1208," English Language Arts All Grades","All Students","184","52",28.3,"14.1","57.6","27.7","<= 5.0",20241015,-12.5732352941176,"-8745767.0697","4822635.0251","2480","Allegany                                          ","01.020","22000 NATIONAL PIKE SW","FLINTSTONE","MD","21530","PreK-5","Elementary","ZCTA5 21530","B19301_001",33165,7272
"290","Flora M. Singer Elementary","English",45.9104651162791,2023,15,"Montgomery",770," English Language Arts All Grades","All Students","287","141",49.1,"13.9","36.9","41.1","8.0",20241015,3.18953488372093,"-8577680.3543","4724354.0275","2216","Montgomery                                        ","15.018","2600 HAYDEN DRIVE","SILVER SPRING","MD","20902","PreK-5","Elementary","ZCTA5 20902","B19301_001",48887,2703
"291","Flower Hill Elementary","English",33.9864077669903,2023,15,"Montgomery",549," English Language Arts All Grades","All Students","200","52",26,"14.0","60.0","25.0","<= 5.0",20241015,-7.98640776699029,"-8590649.0956","4744469.5778","2151","Montgomery                                        ","15.147","18425 FLOWER HILL WAY","GAITHERSBURG","MD","20879","PreK-5","Elementary","ZCTA5 20879","B19301_001",45736,3705
"292","Flower Valley Elementary","English",54.5429752066116,2023,15,"Montgomery",506," English Language Arts All Grades","All Students","254","157",61.8,"9.1","29.1","57.5","<= 5.0",20241015,7.25702479338843,"-8581992.346","4736825.3785","2095","Montgomery                                        ","15.217","4615 SUNFLOWER DR","ROCKVILLE","MD","20853","K-5","Elementary","ZCTA5 20853","B19301_001",55810,3198
"293","Folly Quarter Middle","English",72.704248861912,2023,13,"Howard",307," English Language Arts All Grades","All Students","676","540",79.9,"<= 5.0","19.4","69.7","10.2",20241015,7.19575113808801,"-8569796.275","4759878.0435","1827","Howard                                            ","13.081","13500 TRIDELPHIA ROAD","ELLICOTT CITY","MD","21042","6-8","Middle","ZCTA5 21042","B19301_001",77562,3782
"294","Forest Heights Elementary","English",19.6111111111111,2023,16,"Prince George's",1204," English Language Arts All Grades","All Students","129","35",27.1,"12.4","60.5","25.6","<= 5.0",20241015,7.48888888888889,"-8571874.3433","4695327.7386","2009","Prince George's                                   ","16.120","200 TALBERT DRIVE","OXON HILL","MD","20745","PreK-6","Elementary","ZCTA5 20745","B19301_001",41479,2976
"295","Forest Hill Elementary","English",65.7501945525292,2023,12,"Harford",326," English Language Arts All Grades","All Students","229","151",65.9,"<= 5.0","29.7","60.3","5.7",20241015,0.149805447470811,"-8503245.5459","4806007.0166","1595","Harford                                           ","12.043","2407 ROCKS RD","FOREST HILL","MD","21050","K-5","Elementary","ZCTA5 21050","B19301_001",53046,3055
"296","Forest Knolls Elementary","English",55.2660493827161,2023,15,"Montgomery",803," English Language Arts All Grades","All Students","234","138",59,"6.4","34.6","48.7","10.3",20241015,3.73395061728394,"-8573830.7565","4726422.7881","2194","Montgomery                                        ","15.057","10830 EASTWOOD AVE","SILVER SPRING","MD","20901","HS-5","Elementary","ZCTA5 20901","B19301_001",58121,2624
"297","Forest Lakes Elementary","English",64.939336492891,2023,12,"Harford",328," English Language Arts All Grades","All Students","239","174",72.8,"<= 5.0","23.8","65.3","7.5",20241015,7.860663507109,"-8503100.7341","4803501.7667","1870","Harford                                           ","12.048","100 OSBORNE PARKWAY","FOREST HILL","MD","21050","K-5","Elementary","ZCTA5 21050","B19301_001",53046,3055
"298","Forest Oak Middle","English",27.125450180072,2023,15,"Montgomery",248," English Language Arts All Grades","All Students","847","260",30.7,"17.7","51.6","30.5","<= 5.0",20241015,3.57454981992797,"-8592187.6864","4743724.6338","2113","Montgomery                                        ","15.191","651 SAYBROOKE OAKS BOULEVARD","GAITHERSBURG","MD","20877","6-8","Middle","ZCTA5 20877","B19301_001",38859,2896
"299","Forest Ridge Elementary","English",46.6102272727273,2023,13,"Howard",622," English Language Arts All Grades","All Students","312","142",45.5,"11.9","42.6","42.6","<= 5.0",20241015,-1.11022727272727,"-8553787.4055","4741042.5439","1845","Howard                                            ","13.047","9550 GORMAN RD","LAUREL","MD","20723","K-5","Elementary","ZCTA5 20723","B19301_001",58525,3900
"300","Fort Foote Elementary","English",33.5379120879121,2023,16,"Prince George's",1213," English Language Arts All Grades","All Students","161","60",37.3,"14.3","48.4","35.4","<= 5.0",20241015,3.76208791208791,"-8572230.8075","4689620.9482","1936","Prince George's                                   ","16.214","8300 OXON HILL ROAD","FORT WASHINGTON","MD","20744","PreK-6","Elementary","ZCTA5 20744","B19301_001",51671,2307
"301","Fort Garrison Elementary","English",78.2137096774194,2023,3,"Baltimore County",308," English Language Arts All Grades","All Students","121","85",70.2,"<= 5.0","24.8","49.6","20.7",20241015,-8.01370967741936,"-8538609.1126","4779207.1329","2704","Baltimore County                                  ","03.090","3310 WOODVALLEY DRIVE","BALTIMORE","MD","21208","PreK-5","Elementary","ZCTA5 21208","B19301_001",52450,3552
"302","Fort Hill High","English",43.3,2023,1,"Allegany",405," English Language Arts All Grades","All Students","254","119",46.9,"6.7","46.5","39.4","7.5",20241015,3.6,"-8766187.5511","4814386.8836","2471","Allegany                                          ","01.011","500 GREENWAY AVENUE","CUMBERLAND","MD","21502","9-12","High","ZCTA5 21502","B19301_001",30485,1296
"303","Fort Smallwood Elementary","English",57.4415384615385,2023,2,"Anne Arundel",2112," English Language Arts All Grades","All Students","200","118",59,"<= 5.0","38.5","50.5","8.5",20241015,1.55846153846154,"-8513357.7281","4740799.8821","2580","Anne Arundel                                      ","02.031","1720 POPLAR RIDGE ROAD","PASADENA","MD","21122","PreK-5","Elementary","ZCTA5 21122","B19301_001",55485,3464
"304","Fort Washington Forest Elementary","English",29.3233082706767,2023,16,"Prince George's",504," English Language Arts All Grades","All Students","174","86",49.4,"8.0","42.5","46.6","<= 5.0",20241015,20.0766917293233,"-8569970.127","4680080.8273","1917","Prince George's                                   ","16.210","1300 FILLMORE ROAD","FORT WASHINGTON","MD","20744","PreK-6","Elementary","ZCTA5 20744","B19301_001",51671,2307
"305","Fountain Green Elementary","English",60.3954716981132,2023,12,"Harford",327," English Language Arts All Grades","All Students","230","157",68.3,"<= 5.0","30.4","54.3","13.9",20241015,7.90452830188679,"-8494191.7879","4799484.3768","1879","Harford                                           ","12.033","517 FOUNTAIN GREEN RD","BEL AIR","MD","21015","PreK-5","Elementary","ZCTA5 21015","B19301_001",57656,2814
"306","Fountain Rock Elementary","English",58.8859813084112,2023,21,"Washington",2002," English Language Arts All Grades","All Students","131","64",48.9,"6.1","45.0","44.3","<= 5.0",20241015,-9.98598130841122,"-8657654.6512","4803751.1206","2328","Washington                                        ","21.043","17145 LAPPANS ROAD","HAGERSTOWN","MD","21740","PreK-5","Elementary","ZCTA5 21740","B19301_001",32289,1866
"307","Fountaindale Elementary","English",67.8417085427136,2023,21,"Washington",2701," English Language Arts All Grades","All Students","181","131",72.4,"6.1","21.5","51.9","20.4",20241015,4.55829145728644,"-8651555.9993","4817928.7919","1411","Washington                                        ","21.046","901 NORTHERN AVENUE","HAGERSTOWN","MD","21740","PreK-5","Elementary","ZCTA5 21740","B19301_001",32289,1866
"308","Four Seasons Elementary","English",75.5668810289389,2023,2,"Anne Arundel",3272," English Language Arts All Grades","All Students","305","227",74.4,"<= 5.0","23.3","62.3","12.1",20241015,-1.1668810289389,"-8537588.5835","4729314.7936","2586","Anne Arundel                                      ","02.010","979 WAUGH CHAPEL ROAD","GAMBRILLS","MD","21054","PreK-5","Elementary","ZCTA5 21054","B19301_001",62213,5739
